# author: sean@Seans-MacBook-Pro.local
# date: 2025/03/10 12:30:11 UTC
# version: obztak v0+unknown
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE,PROGRAM
3372,163.3747,11.4343,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3373,165.1930,11.3269,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3373,165.1930,11.3269,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3373,165.1930,11.3269,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3373,165.1930,11.3269,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3374,167.0233,11.2138,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3374,167.0233,11.2138,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3374,167.0233,11.2138,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3374,167.0233,11.2138,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3394,162.5298,10.0030,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3394,162.5298,10.0030,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3394,162.5298,10.0030,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3394,162.5298,10.0030,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3395,164.3364,9.9104,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3395,164.3364,9.9104,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3395,164.3364,9.9104,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3395,164.3364,9.9104,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3396,166.1541,9.8102,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3396,166.1541,9.8102,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3396,166.1541,9.8102,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3396,166.1541,9.8102,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3413,161.6855,8.5598,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3413,161.6855,8.5598,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3413,161.6855,8.5598,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3413,161.6855,8.5598,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3414,163.4805,8.4811,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3414,163.4805,8.4811,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3414,163.4805,8.4811,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3414,163.4805,8.4811,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3429,160.8410,7.1037,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3429,160.8410,7.1037,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3429,160.8410,7.1037,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3429,160.8410,7.1037,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3430,162.6243,7.0388,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3430,162.6243,7.0388,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3430,162.6243,7.0388,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3430,162.6243,7.0388,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3442,159.9942,5.6347,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3442,159.9942,5.6347,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3442,159.9942,5.6347,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3442,159.9942,5.6347,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3443,161.7669,5.5836,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3443,161.7669,5.5836,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3443,161.7669,5.5836,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3443,161.7669,5.5836,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3452,159.1440,4.1517,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3452,159.1440,4.1517,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3452,159.1440,4.1517,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3452,159.1440,4.1517,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3453,160.9071,4.1146,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3453,160.9071,4.1146,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3453,160.9071,4.1146,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3453,160.9071,4.1146,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3567,247.0741,30.1745,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3567,247.0741,30.1745,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3567,247.0741,30.1745,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
3567,247.0741,30.1745,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
4801,13.8404,27.0388,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
4801,13.8404,27.0388,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
4801,13.8404,27.0388,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
4801,13.8404,27.0388,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5483,328.9502,-32.4819,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5483,328.9502,-32.4819,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5483,328.9502,-32.4819,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5483,328.9502,-32.4819,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5504,326.0557,-30.9468,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5504,326.0557,-30.9468,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5504,326.0557,-30.9468,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5504,326.0557,-30.9468,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5523,324.0974,-30.9406,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5523,324.0974,-30.9406,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5523,324.0974,-30.9406,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
5523,324.0974,-30.9406,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6121,164.5607,-27.0360,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6121,164.5607,-27.0360,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6121,164.5607,-27.0360,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6121,164.5607,-27.0360,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6344,139.8293,-31.4428,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6344,139.8293,-31.4428,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6344,139.8293,-31.4428,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6344,139.8293,-31.4428,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6345,140.6643,-33.0285,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6345,140.6643,-33.0285,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6345,140.6643,-33.0285,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6345,140.6643,-33.0285,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6346,141.5425,-34.6213,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6346,141.5425,-34.6213,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6346,141.5425,-34.6213,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6346,141.5425,-34.6213,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6347,142.4629,-36.2183,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6347,142.4629,-36.2183,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6347,142.4629,-36.2183,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6347,142.4629,-36.2183,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6355,138.6251,-32.9093,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6355,138.6251,-32.9093,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6355,138.6251,-32.9093,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6355,138.6251,-32.9093,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6356,139.4736,-34.5052,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6356,139.4736,-34.5052,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6356,139.4736,-34.5052,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6356,139.4736,-34.5052,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6357,140.3613,-36.1072,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6357,140.3613,-36.1072,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6357,140.3613,-36.1072,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6357,140.3613,-36.1072,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6358,141.2901,-37.7143,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6358,141.2901,-37.7143,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6358,141.2901,-37.7143,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6358,141.2901,-37.7143,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6360,140.0794,-39.1880,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6360,140.0794,-39.1880,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6360,140.0794,-39.1880,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6360,140.0794,-39.1880,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6363,137.3933,-34.3516,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6363,137.3933,-34.3516,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6363,137.3933,-34.3516,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6363,137.3933,-34.3516,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6364,138.2482,-35.9576,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6364,138.2482,-35.9576,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6364,138.2482,-35.9576,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6364,138.2482,-35.9576,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6365,139.1413,-37.5698,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6365,139.1413,-37.5698,i,90.0000,6,6,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6365,139.1413,-37.5698,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6365,139.1413,-37.5698,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6943,177.2890,-12.9189,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6943,177.2890,-12.9189,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6943,177.2890,-12.9189,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6943,177.2890,-12.9189,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6944,176.3158,-14.3296,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6944,176.3158,-14.3296,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6944,176.3158,-14.3296,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6944,176.3158,-14.3296,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6955,177.3090,-10.1419,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6955,177.3090,-10.1419,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6955,177.3090,-10.1419,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6955,177.3090,-10.1419,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6956,176.3492,-11.5486,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6956,176.3492,-11.5486,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6956,176.3492,-11.5486,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6956,176.3492,-11.5486,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6957,175.3800,-12.9681,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6957,175.3800,-12.9681,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6957,175.3800,-12.9681,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6957,175.3800,-12.9681,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6962,170.3979,-20.3828,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6962,170.3979,-20.3828,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6962,170.3979,-20.3828,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6962,170.3979,-20.3828,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6963,169.3730,-21.9276,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6963,169.3730,-21.9276,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6963,169.3730,-21.9276,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6963,169.3730,-21.9276,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6964,168.3527,-23.5002,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6964,168.3527,-23.5002,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6964,168.3527,-23.5002,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6964,168.3527,-23.5002,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6965,167.3588,-25.1137,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6965,167.3588,-25.1137,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6965,167.3588,-25.1137,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6965,167.3588,-25.1137,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6966,166.4135,-26.7723,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6966,166.4135,-26.7723,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6966,166.4135,-26.7723,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6966,166.4135,-26.7723,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6970,176.3755,-8.7646,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6970,176.3755,-8.7646,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6970,176.3755,-8.7646,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6970,176.3755,-8.7646,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6971,175.4197,-10.1781,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6971,175.4197,-10.1781,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6971,175.4197,-10.1781,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6971,175.4197,-10.1781,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6972,174.4545,-11.6045,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6972,174.4545,-11.6045,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6972,174.4545,-11.6045,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6972,174.4545,-11.6045,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6974,172.4970,-14.5070,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6974,172.4970,-14.5070,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6974,172.4970,-14.5070,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6974,172.4970,-14.5070,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6975,171.5056,-15.9900,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6975,171.5056,-15.9900,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6975,171.5056,-15.9900,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6975,171.5056,-15.9900,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6976,170.5068,-17.4989,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6976,170.5068,-17.4989,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6976,170.5068,-17.4989,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6976,170.5068,-17.4989,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6977,169.5005,-19.0277,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6977,169.5005,-19.0277,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6977,169.5005,-19.0277,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6977,169.5005,-19.0277,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6978,168.4807,-20.5664,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6978,168.4807,-20.5664,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6978,168.4807,-20.5664,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6978,168.4807,-20.5664,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6979,167.4605,-22.1299,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6979,167.4605,-22.1299,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6979,167.4605,-22.1299,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6979,167.4605,-22.1299,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6980,166.4567,-23.7273,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6980,166.4567,-23.7273,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6980,166.4567,-23.7273,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6980,166.4567,-23.7273,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6981,165.4844,-25.3637,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6981,165.4844,-25.3637,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6981,165.4844,-25.3637,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6981,165.4844,-25.3637,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6986,175.4483,-7.3851,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6986,175.4483,-7.3851,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6986,175.4483,-7.3851,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6986,175.4483,-7.3851,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6987,174.4965,-8.8035,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6987,174.4965,-8.8035,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6987,174.4965,-8.8035,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6987,174.4965,-8.8035,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6988,173.5363,-10.2348,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6988,173.5363,-10.2348,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6988,173.5363,-10.2348,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6988,173.5363,-10.2348,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6989,172.5678,-11.6810,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6989,172.5678,-11.6810,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6989,172.5678,-11.6810,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6989,172.5678,-11.6810,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6990,171.5919,-13.1461,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6990,171.5919,-13.1461,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6990,171.5919,-13.1461,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6990,171.5919,-13.1461,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6991,170.6075,-14.6300,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6991,170.6075,-14.6300,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6991,170.6075,-14.6300,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6991,170.6075,-14.6300,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6992,169.6158,-16.1379,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6992,169.6158,-16.1379,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6992,169.6158,-16.1379,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6992,169.6158,-16.1379,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6993,168.6145,-17.6626,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
